Pulsometer RR [Aimar Mun 2015] heart rate raw data exported
Get Pulsometer RR --> https://play.google.com/store/apps/details?id=com.beetlesoft.pulsometer
CSV version format: 1.4
DB version: 1

Title:	
Comments:	
Date:	11/11/18 8:13 PM
Duration:	01:03:54'08
Activities:	Other
Max HR:	125
Average HR:	88
Calories:	370
Time format pattern: "yyyy-MM-dd HH:mm:ss.SSS"

Timespan:	Time formatted:	Elapsed time	Heart rate:	Detection:
1541985263211	2018-11-11 20:14:23.211	00:01:30	100	OK
1541985263706	2018-11-11 20:14:23.706	00:01:30	101	OK
1541985264205	2018-11-11 20:14:24.205	00:01:31	102	OK
1541985264696	2018-11-11 20:14:24.696	00:01:32	104	OK
1541985265437	2018-11-11 20:14:25.437	00:01:32	105	OK
1541985265926	2018-11-11 20:14:25.926	00:01:33	106	OK
1541985266411	2018-11-11 20:14:26.411	00:01:33	107	OK
1541985266904	2018-11-11 20:14:26.904	00:01:34	108	OK
1541985267404	2018-11-11 20:14:27.404	00:01:34	109	OK
1541985267897	2018-11-11 20:14:27.897	00:01:35	109	OK
1541985268388	2018-11-11 20:14:28.388	00:01:36	110	OK
1541985268881	2018-11-11 20:14:28.881	00:01:36	110	OK
1541985269621	2018-11-11 20:14:29.621	00:01:37	111	OK
1541985270115	2018-11-11 20:14:30.115	00:01:38	112	OK
1541985270606	2018-11-11 20:14:30.606	00:01:38	112	OK
1541985271098	2018-11-11 20:14:31.098	00:01:39	112	OK
1541985271586	2018-11-11 20:14:31.586	00:01:39	112	OK
1541985272085	2018-11-11 20:14:32.085	00:01:41	113	OK
1541985272576	2018-11-11 20:14:32.576	00:01:43	113	OK
1541985273068	2018-11-11 20:14:33.068	00:01:44	113	OK
1541985273807	2018-11-11 20:14:33.807	00:01:44	112	OK
1541985274299	2018-11-11 20:14:34.299	00:01:45	112	OK
1541985275042	2018-11-11 20:14:35.042	00:01:46	112	OK
1541985275778	2018-11-11 20:14:35.778	00:01:46	109	OK
1541985276516	2018-11-11 20:14:36.516	00:01:47	106	OK
1541985277253	2018-11-11 20:14:37.253	00:01:48	106	OK
1541985277746	2018-11-11 20:14:37.746	00:01:48	106	OK
1541985278238	2018-11-11 20:14:38.238	00:01:49	106	OK
1541985278980	2018-11-11 20:14:38.980	00:01:50	105	OK
1541985279473	2018-11-11 20:14:39.473	00:01:50	105	OK
1541985280209	2018-11-11 20:14:40.209	00:01:51	103	OK
1541985280950	2018-11-11 20:14:40.950	00:01:51	101	OK
1541985281687	2018-11-11 20:14:41.687	00:01:52	101	OK
1541985282429	2018-11-11 20:14:42.429	00:01:53	98	OK
1541985283167	2018-11-11 20:14:43.167	00:01:53	96	OK
1541985283902	2018-11-11 20:14:43.902	00:01:54	96	OK
1541985284398	2018-11-11 20:14:44.398	00:01:55	96	OK
