Pulsometer RR [Aimar Mun 2015] heart rate raw data exported
Get Pulsometer RR --> https://play.google.com/store/apps/details?id=com.beetlesoft.pulsometer
CSV version format: 1.4
DB version: 1

Title:	
Comments:	
Date:	7/1/20 5:31 AM
Duration:	00:26:17'67
Activities:	Other
Max HR:	104
Average HR:	79
Calories:	93
Time format pattern: "yyyy-MM-dd HH:mm:ss.SSS"

Timespan:	Time formatted:	Elapsed time	Heart rate:	Detection:
1593596063003	2020-07-01 05:34:23.003	00:03:10	76	OK
1593596063739	2020-07-01 05:34:23.739	00:03:11	76	OK
1593596064726	2020-07-01 05:34:24.726	00:03:12	76	OK
1593596065464	2020-07-01 05:34:25.464	00:03:13	76	OK
1593596066203	2020-07-01 05:34:26.203	00:03:14	76	OK
1593596067189	2020-07-01 05:34:27.189	00:03:14	76	OK
1593596067928	2020-07-01 05:34:27.928	00:03:15	76	OK
1593596068666	2020-07-01 05:34:28.666	00:03:16	75	OK
1593596069899	2020-07-01 05:34:29.899	00:03:17	76	OK
1593596070383	2020-07-01 05:34:30.383	00:03:18	76	OK
1593596071129	2020-07-01 05:34:31.129	00:03:18	76	OK
1593596071870	2020-07-01 05:34:31.870	00:03:19	77	OK
1593596072606	2020-07-01 05:34:32.606	00:03:20	77	OK
1593596073344	2020-07-01 05:34:33.344	00:03:21	77	OK
1593596074096	2020-07-01 05:34:34.096	00:03:22	78	OK
1593596074824	2020-07-01 05:34:34.824	00:03:22	78	OK
1593596075561	2020-07-01 05:34:35.561	00:03:23	79	OK
1593596076309	2020-07-01 05:34:36.309	00:03:24	79	OK
1593596077039	2020-07-01 05:34:37.039	00:03:25	79	OK
1593596077779	2020-07-01 05:34:37.779	00:03:26	79	OK
1593596078516	2020-07-01 05:34:38.516	00:03:26	80	OK
1593596079255	2020-07-01 05:34:39.255	00:03:27	80	OK
1593596079994	2020-07-01 05:34:39.994	00:03:28	80	OK
1593596080736	2020-07-01 05:34:40.736	00:03:29	81	OK
1593596081473	2020-07-01 05:34:41.473	00:03:30	81	OK
1593596082212	2020-07-01 05:34:42.212	00:03:31	81	OK
1593596082949	2020-07-01 05:34:42.949	00:03:32	81	OK
1593596083690	2020-07-01 05:34:43.690	00:03:32	80	OK
1593596084419	2020-07-01 05:34:44.419	00:03:33	80	OK
1593596085166	2020-07-01 05:34:45.166	00:03:34	80	OK
1593596085905	2020-07-01 05:34:45.905	00:03:35	80	OK
1593596086645	2020-07-01 05:34:46.645	00:03:36	80	OK
1593596087379	2020-07-01 05:34:47.379	00:03:37	79	OK
1593596088121	2020-07-01 05:34:48.121	00:03:38	79	OK
1593596088859	2020-07-01 05:34:48.859	00:03:39	79	OK
1593596089598	2020-07-01 05:34:49.598	00:03:39	80	OK
1593596090337	2020-07-01 05:34:50.337	00:03:40	79	OK
1593596091328	2020-07-01 05:34:51.328	00:03:41	79	OK
1593596092061	2020-07-01 05:34:52.061	00:03:42	77	OK
1593596092800	2020-07-01 05:34:52.800	00:03:42	77	OK
1593596093541	2020-07-01 05:34:53.541	00:03:43	77	OK
1593596094526	2020-07-01 05:34:54.526	00:03:44	77	OK
1593596095263	2020-07-01 05:34:55.263	00:03:45	75	OK
1593596096002	2020-07-01 05:34:56.002	00:03:46	76	OK
1593596096987	2020-07-01 05:34:56.987	00:03:47	76	OK
1593596097727	2020-07-01 05:34:57.727	00:03:48	76	OK
1593596098468	2020-07-01 05:34:58.468	00:03:48	76	OK
1593596099453	2020-07-01 05:34:59.453	00:03:49	76	OK
1593596100186	2020-07-01 05:35:00.186	00:03:50	76	OK
1593596100932	2020-07-01 05:35:00.932	00:03:51	75	OK
1593596101666	2020-07-01 05:35:01.666	00:03:52	76	OK
1593596102399	2020-07-01 05:35:02.399	00:03:53	76	OK
1593596103384	2020-07-01 05:35:03.384	00:03:53	75	OK
1593596104131	2020-07-01 05:35:04.131	00:03:54	74	OK
1593596104867	2020-07-01 05:35:04.867	00:03:55	75	OK
1593596105854	2020-07-01 05:35:05.854	00:03:56	75	OK
1593596106593	2020-07-01 05:35:06.593	00:03:57	75	OK
1593596107331	2020-07-01 05:35:07.331	00:03:58	75	OK
1593596108069	2020-07-01 05:35:08.069	00:03:58	75	OK
1593596108807	2020-07-01 05:35:08.807	00:03:59	75	OK
1593596109793	2020-07-01 05:35:09.793	00:04:00	75	OK
1593596110533	2020-07-01 05:35:10.533	00:04:01	76	OK
1593596111272	2020-07-01 05:35:11.272	00:04:02	76	OK
1593596112011	2020-07-01 05:35:12.011	00:04:03	76	OK
1593596112748	2020-07-01 05:35:12.748	00:04:04	77	OK
1593596113488	2020-07-01 05:35:13.488	00:04:05	77	OK
1593596114227	2020-07-01 05:35:14.227	00:04:06	77	OK
1593596114964	2020-07-01 05:35:14.964	00:04:07	78	OK
1593596115951	2020-07-01 05:35:15.951	00:04:08	78	OK
1593596116442	2020-07-01 05:35:16.442	00:04:08	78	OK
1593596117428	2020-07-01 05:35:17.428	00:04:09	77	OK
1593596118168	2020-07-01 05:35:18.168	00:04:10	77	OK
1593596118904	2020-07-01 05:35:18.904	00:04:11	77	OK
1593596119644	2020-07-01 05:35:19.644	00:04:12	77	OK
1593596120628	2020-07-01 05:35:20.628	00:04:12	76	OK
1593596121367	2020-07-01 05:35:21.367	00:04:13	75	OK
1593596122108	2020-07-01 05:35:22.108	00:04:14	76	OK
1593596123087	2020-07-01 05:35:23.087	00:04:15	75	OK
1593596123822	2020-07-01 05:35:23.822	00:04:16	76	OK
1593596124569	2020-07-01 05:35:24.569	00:04:17	76	OK
1593596125307	2020-07-01 05:35:25.307	00:04:17	75	OK
1593596126293	2020-07-01 05:35:26.293	00:04:18	75	OK
1593596127029	2020-07-01 05:35:27.029	00:04:19	75	OK
1593596127771	2020-07-01 05:35:27.771	00:04:20	75	OK
1593596128509	2020-07-01 05:35:28.509	00:04:21	75	OK
